,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label
0,1.39497726768468E+018,Wed May 19 11:24:32 +0000 2021,1.39497726768468E+018,1.39497726768468E+018,"ෆුල් සර්විස් එකක් දුන්නට පස්සේ..
ගෙදර යන්න බැහැ කියපු වාහනත් හිටියා....😆😆😆",False,"[0, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.26218642643272E+018,1.26218642643272E+018,,,,,False,0,20,0,0,1.39497726768468E+018,1.39497726768468E+018,False,False,si,,,,,,,,,,0
1,1.39597028074123E+018,Sat May 22 05:10:25 +0000 2021,1.39597028074123E+018,1.39597028074123E+018,@Miss_Cruly අරූ ගෙදර යන ගමන්ද බන් 🙄,False,"[12, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Miss_Cruly', 'name': 'තරු 🌼', 'id': 1388477670137102343, 'id_str': '1388477670137102343', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39596874617543E+018,1.39596874617543E+018,1.3884776701371E+018,1.3884776701371E+018,Miss_Cruly,1.33483167493314E+018,1.33483167493314E+018,,,,,False,0,1,1,0,1.39596874617543E+018,1.39596874617543E+018,False,False,si,,,,,,,,,,0
3,1.3948814351069E+018,Wed May 19 05:03:44 +0000 2021,1.3948814351069E+018,1.3948814351069E+018,@kazZtr_ @toGetBaked ඕකනෙ ඉතින්. කබලෙ බදිනවා කියන්නෙ ගැමිවහර. ඒ කියන්නෙ sauce pan එකක හරි මිරිස් කුඩු ටිකක් මද ගින්නෙ බදින එක හැදිගගා. විනාඩියක් වගේ.,False,"[21, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kazZtr_', 'name': 'kasun', 'id': 195013676, 'id_str': '195013676', 'indices': [0, 8]}, {'screen_name': 'toGetBaked', 'name': 'දුම්බොන අලියා', 'id': 955051442183684096, 'id_str': '955051442183684096', 'indices': [9, 20]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39488094551E+018,1.39488094551E+018,195013676,195013676,kazZtr_,1.24099034031795E+018,1.24099034031795E+018,,,,,False,0,0,2,0,1.39479005700605E+018,1.39479005700605E+018,False,False,si,,,,,,,,,,0
4,1.39455800830725E+018,Tue May 18 07:38:33 +0000 2021,1.39455800830725E+018,1.39455800830725E+018,@hexmint එහෙනම්  තෙමී නසින්නේ කෙසේද ?,False,"[9, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hexmint', 'name': 'hexmint', 'id': 244525265, 'id_str': '244525265', 'indices': [0, 8]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39454626917603E+018,1.39454626917603E+018,244525265,244525265,hexmint,234282670,234282670,,,,,False,0,0,1,0,1.39452474058109E+018,1.39452474058109E+018,False,False,si,,,,,,,,,,0
5,1.39527884770533E+018,Thu May 20 07:22:54 +0000 2021,1.39527884770533E+018,1.39527884770533E+018,"@IamIsPra @Sedona_B ඡායාරූපකරණය සඳහා ඇසක් නොතිබෙන්න, නමුත් මම ගෙදර හැදූ සහ ගෙදර හැදූ දේවල් ඡායාරූප ගැනීමට කැමතියි",False,"[20, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IamIsPra', 'name': 'Isuru Prabath', 'id': 3319500684, 'id_str': '3319500684', 'indices': [0, 9]}, {'screen_name': 'Sedona_B', 'name': 'සෙදෝනා of Bebbanburg', 'id': 1254465628993458178, 'id_str': '1254465628993458178', 'indices': [10, 19]}], 'urls': []}","<a href=""https://siripala.isuru.info"" rel=""nofollow"">Twitter for Siripala</a>",1.39527882237576E+018,1.39527882237576E+018,3319500684,3319500684,IamIsPra,1.39181393869461E+018,1.39181393869461E+018,,,,,False,0,1,2,0,1.3950096738671E+018,1.3950096738671E+018,False,False,si,,,,,,,,,,0
6,1.39379039709727E+018,Sun May 16 04:48:20 +0000 2021,1.39379039709727E+018,1.39379039709727E+018,@madushi_pavi ඇත්තටම ගිය වෙසක් එකට උනේ. මහ හුළගක් ආව. ඒත් එක්කම විශාල සද්දයක් ආව  . ගෙදර කට්ටිය හොඳටම බය වෙලා ගිහින් බැලින්නං වහලෙ මුදුනෙ තිබ්බ තහඩුව හුලගට බිමට වැටිලා  😂💔,False,"[14, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'madushi_pavi', 'name': '🍥මාශ්මෙලෝස්🍥', 'id': 697353419720241152, 'id_str': '697353419720241152', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39360757405479E+018,1.39360757405479E+018,6.97353419720241E+017,6.97353419720241E+017,madushi_pavi,1.2491834864283E+018,1.2491834864283E+018,,,,,False,0,0,0,0,1.39360757405479E+018,1.39360757405479E+018,False,False,si,,,,,,,,,,0
7,1.39557774430656E+018,Fri May 21 03:10:37 +0000 2021,1.39557774430656E+018,1.39557774430656E+018,@iresaaaaaa ආසා නෑද සතියකට අම්මලගෙ ගෙදර ගීන් ඉදලා එන්න 🤓💔😏😂,False,"[12, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iresaaaaaa', 'name': 'I C E ❄️', 'id': 1187692266632015875, 'id_str': '1187692266632015875', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39557755236264E+018,1.39557755236264E+018,1.18769226663202E+018,1.18769226663202E+018,iresaaaaaa,3797363534,3797363534,,,,,False,0,1,1,0,1.39521557245181E+018,1.39521557245181E+018,False,False,si,,,,,,,,,,0
8,1.39381071124821E+018,Sun May 16 06:09:03 +0000 2021,1.39381071124821E+018,1.39381071124821E+018,"@PriyadarshaniG9 කෝමත් මේ දවස්වල තාත්තිලාට ලෙඩ තමයි 
නැත්නම් අම්මිලගෙන් බේරිල්ලක් නෑනේ 🤭🤦‍♀️🤣🤣
සූටි දොස්තර නෝනා 
ඔයා රීපොට් එක දෙන්න මාසයක් බෙඩ් රෙස්ට් කරන්න කියල තාත්තිට 
තාත්ති පෞනේ🤗🥰😍😘",False,"[17, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PriyadarshaniG9', 'name': '\U0001f970🙂❤දර්ශි🌼🌻⚘', 'id': 1171426361002479616, 'id_str': '1171426361002479616', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3938069268787E+018,1.3938069268787E+018,1.17142636100248E+018,1.17142636100248E+018,PriyadarshaniG9,333357644,333357644,,,,,False,0,1,1,0,1.3938069268787E+018,1.3938069268787E+018,False,False,si,,,,,,,,,,0
9,1.39357168659999E+018,Sat May 15 14:19:16 +0000 2021,1.39357168659999E+018,1.39357168659999E+018,@tehanie_ නෑ නෑ කාමර තියෙනව ඇති තරම් ඒත් ගෙදර ඉන්නෙ මම විතරයි කමක් නෑනෙ 🌝,False,"[10, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tehanie_', 'name': 'Tehanie✨', 'id': 1336402877103841280, 'id_str': '1336402877103841280', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39357134442866E+018,1.39357134442866E+018,1.33640287710384E+018,1.33640287710384E+018,tehanie_,9.49549091905827E+017,9.49549091905827E+017,,,,,False,0,0,0,0,1.39317771143508E+018,1.39317771143508E+018,False,False,si,,,,,,,,,,0
10,1.39541659539719E+018,Thu May 20 16:30:16 +0000 2021,1.39541659539719E+018,1.39541659539719E+018,"""වැඩට යන්න එපා මම සල්ලි දෙන්නම්.
 ඔයා ගෙදර ඉන්න බබා.""

කියලා කියන්න එකෙක් නැති හැටි 🙄",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.05097263652255E+018,1.05097263652255E+018,,,,,False,0,14,4,0,1.39541659539719E+018,1.39541659539719E+018,False,False,si,,,,,,,,,,0
