,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1293804579428032514,Thu Aug 13 07:00:24 +0000 2020,1293804579428032514,1293804579428032514,"@MaheshNegombo අතිං පයිං වේවැල් වලින් ගහන්ඩ කතා කරල, අන්තිමට ඒකත් කයිය විතරක් වෙන උන්ගෙ උදාන වාක්‍ය තමා බං "" උබ වගේ එහෙකුට ගහල වැඩක් තියෙනවද "" වගේ ඒව.😂😂

පටං ගත්තෙ පොලිටික්ස් සම්බන්ද දේකින්. දැන් ගෑණු ගැනත් කියනව නේහ්. ඉතිං බං මම පොර උනත් නැතත් උබට මොකද. බලාගෙන ඉන්න අමාරුනම් බ්ලොක් කරපං.😂",False,"[15, 289]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2938019650218762e+18,1293801965021876224,189878124.0,189878124,MaheshNegombo,233860469,233860469,,,,,False,0,2,1,0,1293801965021876224,1293801965021876224,False,False,si,,,,,,,,,
1044070180610088960,Mon Sep 24 03:45:03 +0000 2018,1044070180610088960,1044070180610088960,ඇන්ටි හොදට පයිය උඩ නටනවා – Sri Lankan Aunty Riding Cock,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://hornyagent.net"" rel=""nofollow"">hukanawa.com</a>",,,,,,996787115072610305,996787115072610305,,,,,False,0,1,0,0,1044070180610088960,1044070180610088960,False,False,und,,,,,,,,,
1304453605353611264,Fri Sep 11 16:15:49 +0000 2020,1304453605353611264,1304453605353611264,@devinda_hemal අන්න මටත් එකක් දාලා තිබුණා 😂,False,"[15, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3044434028476867e+18,1304443402847686659,1.0673992874771292e+18,1067399287477129217,hemal_devinda,4695571118,4695571118,,,,,False,0,2,1,0,1304443402847686659,1304443402847686659,False,False,si,,,,,,,,,
1264542118355316736,Sun May 24 13:01:49 +0000 2020,1264542118355316736,1264542118355316736,හුත්තට හුප්ත කිව්වම පොස් ද ඒයි 😂,False,"[0, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1117021610618310656,1117021610618310656,,,,,False,0,36,5,0,1264542118355316736,1264542118355316736,False,False,si,,,,,,,,,
1147536906223329281,Sat Jul 06 16:04:53 +0000 2019,1147536906223329281,1147536906223329281,@arshadwazhar @CMNNow @irajonline @facebook ම්ලේච්ඡයා ම්ලේච්ඡයාමයි..තම්බියා තම්බියාමයි රට කෑවා ...අනත්වාදී උම්මත්තකයෝ,False,"[44, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'arshadwazhar', 'name': 'Arshad Wazhar🇱🇰', 'id': 286118033, 'id_str': '286118033', 'indices': [0, 13]}, {'screen_name': 'CMNNow', 'name': 'CMN', 'id': 2509158060, 'id_str': '2509158060', 'indices': [14, 21]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [22, 33]}, {'screen_name': 'Facebook', 'name': 'Facebook', 'id': 2425151, 'id_str': '2425151', 'indices': [34, 43]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1475332642041283e+18,1147533264204128256,286118033.0,286118033,arshadwazhar,1059653431676276737,1059653431676276737,,,,,False,0,0,1,0,1147353419545362432,1147353419545362432,False,False,si,,,,,,,,,
1174214025632210946,Wed Sep 18 06:50:14 +0000 2019,1174214025632210946,1174214025632210946,"ටිකිරි මැණිකෙ රෙද්ද උස්සලා 
ගොවිරාල පයිය නග්ගලා
ගලන ගඟෙන් ගල සෝදාලා
ගොවියා හුකයි මරහඬ දීලා
#සාජ්ජෙ",False,"[0, 98]","{'hashtags': [{'text': 'සාජ්ජෙ', 'indices': [91, 98]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1022393959555915777,1022393959555915777,,,,,False,0,0,0,0,1174214025632210946,1174214025632210946,False,False,si,,,,,,,,,
1342694082552991751,Sat Dec 26 04:49:49 +0000 2020,1342694082552991751,1342694082552991751,@SriLankaMirror නගිනවා තොගේ පයිය.,False,"[16, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SriLankaMirror', 'name': 'Srilankamirror', 'id': 213423172, 'id_str': '213423172', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3426592625149338e+18,1342659262514933760,213423172.0,213423172,SriLankaMirror,1103985146,1103985146,,,,,False,0,0,0,0,1342659262514933760,1342659262514933760,False,False,si,,,,,,,,,
1296762323663609856,Fri Aug 21 10:53:25 +0000 2020,1296762323663609856,1296762323663609856,"@k0i9r1i3 パイヤみたいなんもありますか？😂
階段の一段のපඩිය っていうのを言い間違って、ざわつきました（笑）",False,"[10, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'k0i9r1i3', 'name': 'きり@永遠にきりとーらー', 'id': 206456057, 'id_str': '206456057', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2967557292071076e+18,1296755729207107584,206456057.0,206456057,k0i9r1i3,1535624089,1535624089,,,,,False,0,1,1,0,1296753408825798656,1296753408825798656,False,False,ja,,,,,,,,,
1308122973954428928,Mon Sep 21 19:16:35 +0000 2020,1308122973954428928,1308122973954428928,@thilinixxx එන්න බබා... ඔයාගේ කිම්බට හුකන්නම් හොඳට... පයිය උඩට කෙල දාලා ගන්න..,False,"[12, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1069460508703625216,1069460508703625216,,,,,False,0,0,0,0,1308120785655984128,1308120785655984128,False,False,si,,,,,,,,,
939387172930560000,Sat Dec 09 06:52:09 +0000 2017,939387172930560000,939387172930560000,අරූ වගේ ශී සෙඩ් යෙස් කියලා වැඩේ ගූ කරගන්නෙ නෑ. සද්ද නැතිව ඉන්නෝනෙ..........😂,False,"[0, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,395035548,395035548,,,,,False,0,19,7,1,939387172930560000,939387172930560000,False,False,si,,,,,,,,,
1249544521756495873,Mon Apr 13 03:46:44 +0000 2020,1249544521756495873,1249544521756495873,@rusiya_ Connection drop වුනා පයිය! 😅,False,"[9, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rusiya_', 'name': 'රුසියා 🇱🇰', 'id': 407621077, 'id_str': '407621077', 'indices': [0, 8]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.249542100514771e+18,1249542100514770951,407621077.0,407621077,rusiya_,1045794757,1045794757,,,,,False,0,0,0,0,1249541761703133185,1249541761703133185,False,False,fr,,,,,,,,,
1165936480453181440,Mon Aug 26 10:38:13 +0000 2019,1165936480453181440,1165936480453181440,"අට සිඉයක් කඩ සද්දීත් ඇති පය්යා ...
නව සිඉයක් වැල් බානින් බැඳී පය්යා ...
කරු දෙකකින් උසුලාගන යන පය්යා ...
කොතන දමා දෝ නොදැනෙයි කයි පය්යා ....
.
.
.
.
.
.
.
.
.
.
.
.
.

ගුණසේන මහා සිංහල ශබ්දකෝෂයේ තියනවා පයිය ! 🤓",False,"[0, 210]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,252914293,252914293,,,,,False,0,1,0,0,1165936480453181440,1165936480453181440,False,False,si,,,,,,,,,
1345608651705204736,Sun Jan 03 05:51:17 +0000 2021,1345608651705204736,1345608651705204736,@RasikaIink බලාගෙන අම්තේ ගහන්න ගිහිම් පයිය නැවෙයි 😂,False,"[12, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RasikaIink', 'name': 'Rasikalink Official ❁', 'id': 1160787948914085890, 'id_str': '1160787948914085890', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3456084989444342e+18,1345608498944434178,253545294.0,253545294,Rasikalink,707102986049347584,707102986049347584,,,,,False,0,2,0,0,1345608498944434178,1345608498944434178,False,False,si,,,,,,,,,
825728104861671425,Sun Jan 29 15:31:36 +0000 2017,825728104861671425,825728104861671425,අද සැට් උන ඥාති වෙන ලලනා ඩබලකගෙ ඇදුම් ගැන දෙයක් හරු බසෙන් පයිය අකාට කිව්වම ඌ අරුන්ට කියනව'කනට ඇහෙන්න කතානොකරන උන්ට තමයි ජරා කටවල් තියෙන්නෙ'🖕,False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2990685931,2990685931,,,,,False,0,0,0,0,825728104861671425,825728104861671425,False,False,si,,,,,,,,,
1194677637748346880,Wed Nov 13 18:05:19 +0000 2019,1194677637748346880,1194677637748346880,@Saylaoforos මේ උඹේ මිනිහට කියපන් හරියට කතාකරන්න කියල පයිය ගැනයි පොන්නද නැද්ස කියල බලන එකද උගේ ගේම හුකන කතා නැතුව පාඩුවෙ හිටපන් හුත්ති,False,"[13, 134]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Saylaoforos', 'name': 'සේලාසනි 🐯', 'id': 1064609664309043202, 'id_str': '1064609664309043202', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1945981032335032e+18,1194598103233503233,1.0646096643090432e+18,1064609664309043202,Saylaoforos,1110203643695939590,1110203643695939590,,,"{'id': '01b984d319b42814', 'url': 'https://api.twitter.com/1.1/geo/id/01b984d319b42814.json', 'place_type': 'admin', 'name': 'Ras Al Khaimah', 'full_name': 'Ras Al Khaimah, United Arab Emirates', 'country_code': 'AE', 'country': 'United Arab Emirates', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[55.7414877, 24.8517657], [56.3489937, 24.8517657], [56.3489937, 26.0841599], [55.7414877, 26.0841599]]]}, 'attributes': {}}",,False,0,0,0,0,1194598103233503233,1194598103233503233,False,False,si,,,,,,,,,
1119994460618862592,Sun Apr 21 16:01:02 +0000 2019,1119994460618862592,1119994460618862592,"So my social media is blowing up with dozens, possibly hundreds, of hateful racist comments.

I’m getting sworn at, threatened with violence, called racial slurs and other filth - including being called a terrorist.

In the aftermath of a massacre, Sinhala racism persists. #lka https://t.co/DvvhC8OHdS",False,"[0, 278]","{'hashtags': [{'text': 'lka', 'indices': [274, 278]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1119994443204050944, 'id_str': '1119994443204050944', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxmWwAAXfh5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxmWwAAXfh5.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 994, 'focus_rects': [{'x': 0, 'y': 460, 'h': 420, 'w': 750}, {'x': 0, 'y': 244, 'h': 750, 'w': 750}, {'x': 0, 'y': 139, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 994, 'w': 497}, {'x': 0, 'y': 0, 'h': 994, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 994, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 994, 'resize': 'fit'}, 'small': {'w': 513, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'medium': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'small': {'faces': [{'x': 28, 'y': 392, 'h': 26, 'w': 26}]}}}, {'id': 1119994443204112386, 'id_str': '1119994443204112386', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxmXsAIGotD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxmXsAIGotD.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 855, 'focus_rects': [{'x': 0, 'y': 366, 'h': 420, 'w': 750}, {'x': 0, 'y': 105, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 20, 'y': 0, 'h': 855, 'w': 428}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}]}, 'sizes': {'large': {'w': 750, 'h': 855, 'resize': 'fit'}, 'small': {'w': 596, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 855, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'large': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}, 'small': {'faces': [{'x': 27, 'y': 11, 'h': 34, 'w': 34}, {'x': 30, 'y': 293, 'h': 26, 'w': 26}]}, 'medium': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}, 'orig': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}}}, {'id': 1119994443183087616, 'id_str': '1119994443183087616', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxhW4AAKLH-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxhW4AAKLH-.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 867, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 21, 'y': 0, 'h': 867, 'w': 434}, {'x': 0, 'y': 0, 'h': 867, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 588, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 867, 'resize': 'fit'}, 'large': {'w': 750, 'h': 867, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}, 'small': {'faces': [{'x': 158, 'y': 166, 'h': 83, 'w': 83}, {'x': 89, 'y': 472, 'h': 96, 'w': 96}]}, 'medium': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}, 'large': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}}}, {'id': 1119994443183140864, 'id_str': '1119994443183140864', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxhXsAAPRCP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxhXsAAPRCP.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 967, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 967, 'w': 484}, {'x': 0, 'y': 0, 'h': 967, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 750, 'h': 967, 'resize': 'fit'}, 'large': {'w': 750, 'h': 967, 'resize': 'fit'}, 'small': {'w': 527, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,155420429,155420429,,,,,False,108,118,124,31,1119994460618862592,1119994460618862592,False,False,en,,"{'media': [{'id': 1119994443204050944, 'id_str': '1119994443204050944', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxmWwAAXfh5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxmWwAAXfh5.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 994, 'focus_rects': [{'x': 0, 'y': 460, 'h': 420, 'w': 750}, {'x': 0, 'y': 244, 'h': 750, 'w': 750}, {'x': 0, 'y': 139, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 994, 'w': 497}, {'x': 0, 'y': 0, 'h': 994, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 994, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 994, 'resize': 'fit'}, 'small': {'w': 513, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'large': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'medium': {'faces': [{'x': 42, 'y': 574, 'h': 39, 'w': 39}]}, 'small': {'faces': [{'x': 28, 'y': 392, 'h': 26, 'w': 26}]}}, 'media_key': '3_1119994443204050944', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 239, 'green': 240, 'blue': 242}, 'percentage': 96.94}, {'rgb': {'red': 141, 'green': 142, 'blue': 146}, 'percentage': 1.39}, {'rgb': {'red': 68, 'green': 63, 'blue': 62}, 'percentage': 0.85}, {'rgb': {'red': 145, 'green': 170, 'blue': 86}, 'percentage': 0.31}, {'rgb': {'red': 186, 'green': 186, 'blue': 131}, 'percentage': 0.16}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1119994443204112386, 'id_str': '1119994443204112386', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxmXsAIGotD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxmXsAIGotD.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 855, 'focus_rects': [{'x': 0, 'y': 366, 'h': 420, 'w': 750}, {'x': 0, 'y': 105, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 20, 'y': 0, 'h': 855, 'w': 428}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}]}, 'sizes': {'large': {'w': 750, 'h': 855, 'resize': 'fit'}, 'small': {'w': 596, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 855, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'large': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}, 'small': {'faces': [{'x': 27, 'y': 11, 'h': 34, 'w': 34}, {'x': 30, 'y': 293, 'h': 26, 'w': 26}]}, 'medium': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}, 'orig': {'faces': [{'x': 35, 'y': 14, 'h': 43, 'w': 43}, {'x': 38, 'y': 369, 'h': 33, 'w': 33}]}}, 'media_key': '3_1119994443204112386', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 254, 'green': 254, 'blue': 254}, 'percentage': 95.66}, {'rgb': {'red': 135, 'green': 136, 'blue': 138}, 'percentage': 2.46}, {'rgb': {'red': 212, 'green': 190, 'blue': 168}, 'percentage': 0.4}, {'rgb': {'red': 129, 'green': 162, 'blue': 68}, 'percentage': 0.29}, {'rgb': {'red': 214, 'green': 102, 'blue': 57}, 'percentage': 0.2}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1119994443183087616, 'id_str': '1119994443183087616', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxhW4AAKLH-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxhW4AAKLH-.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 867, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 21, 'y': 0, 'h': 867, 'w': 434}, {'x': 0, 'y': 0, 'h': 867, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 588, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 867, 'resize': 'fit'}, 'large': {'w': 750, 'h': 867, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}, 'small': {'faces': [{'x': 158, 'y': 166, 'h': 83, 'w': 83}, {'x': 89, 'y': 472, 'h': 96, 'w': 96}]}, 'medium': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}, 'large': {'faces': [{'x': 202, 'y': 213, 'h': 106, 'w': 106}, {'x': 114, 'y': 603, 'h': 123, 'w': 123}]}}, 'media_key': '3_1119994443183087616', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 239, 'green': 240, 'blue': 242}, 'percentage': 96.51}, {'rgb': {'red': 140, 'green': 141, 'blue': 144}, 'percentage': 2.7}, {'rgb': {'red': 24, 'green': 27, 'blue': 44}, 'percentage': 0.39}, {'rgb': {'red': 135, 'green': 164, 'blue': 242}, 'percentage': 0.18}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1119994443183140864, 'id_str': '1119994443183140864', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/D4sFAxhXsAAPRCP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4sFAxhXsAAPRCP.jpg', 'url': 'https://t.co/DvvhC8OHdS', 'display_url': 'pic.twitter.com/DvvhC8OHdS', 'expanded_url': 'https://twitter.com/Thusi_Kumar/status/1119994460618862592/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 967, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 967, 'w': 484}, {'x': 0, 'y': 0, 'h': 967, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 750, 'h': 967, 'resize': 'fit'}, 'large': {'w': 750, 'h': 967, 'resize': 'fit'}, 'small': {'w': 527, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1119994443183140864', 'ext_media_color': {'palette': [{'rgb': {'red': 239, 'green': 240, 'blue': 242}, 'percentage': 96.4}, {'rgb': {'red': 139, 'green': 140, 'blue': 142}, 'percentage': 1.65}, {'rgb': {'red': 151, 'green': 180, 'blue': 245}, 'percentage': 0.47}, {'rgb': {'red': 181, 'green': 160, 'blue': 139}, 'percentage': 0.39}, {'rgb': {'red': 17, 'green': 22, 'blue': 26}, 'percentage': 0.24}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,
1293800069544554498,Thu Aug 13 06:42:28 +0000 2020,1293800069544554498,1293800069544554498,ගෑනියෙක්ගෙ මොනාටහරි උඹට කැසිල්ල හැදෙනව කියල පහුගිය දවස්වලනම් අපි දැක්ක. මිනිස්සු අමතලත් තිබ්බෙ ඒවට. සුපිරි තියරි නෙමේ unfollow block කියන්නෙ මේ සාමන්‍ය දේවල්නේ. කෙලින් දෙයක් කියාගන්න බැරුව පයිය තියං ඇටදෙකෙන් හුකල මොලෙන් බඩු යවන උඹල වගේ මල් පොන්නයන්ට ගහන්න ඕනෙ වේවැලෙන්.,False,"[0, 269]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,,,True,0,10,2,0,1293800069544554498,1293800069544554498,False,False,si,,,,,1.2937985087266406e+18,1293798508726640640,"{'url': 'https://t.co/xxfIPPCmNq', 'expanded': 'https://twitter.com/dead_mans_creed/status/1293798508726640640', 'display': 'twitter.com/dead_mans_cree…'}",,
